id,qname,heading,text,type,diagram,website,updated
,hasShippingService,hasShippingService,Specification of a shipping service offered by the organization.,ObjectProperty,,http://schema.org/hasShippingService,2026-07-24T12:31:48.132193
,hasSponsorshipOffer,hasSponsorshipOffer,"An offer to sponsor the event, for example, Sponsorship Prospectus, Sponsorship Opportunities, or Sponsor Packages.",ObjectProperty,,http://schema.org/hasSponsorshipOffer,2026-07-24T12:31:48.132193
,hasStore,hasStore,An eCommerce store part of an online marketplace.,ObjectProperty,,http://schema.org/hasStore,2026-07-24T12:31:48.132193
,hasTierBenefit,hasTierBenefit,A member benefit for a particular tier of a loyalty program.,ObjectProperty,,http://schema.org/hasTierBenefit,2026-07-24T12:31:48.132193
,hasTierRequirement,hasTierRequirement,"A requirement for a user to join a membership tier, for example: a CreditCard if the tier requires sign up for a credit card, A UnitPriceSpecification if the user is required to pay a (periodic) fee, or a MonetaryAmount if the user needs to spend a minimum amount to join the tier. If a tier is free to join then this property does not need to be specified.",ObjectProperty,,http://schema.org/hasTierRequirement,2026-07-24T12:31:48.132193
,healthCondition,healthCondition,"Specifying the health condition(s) of a patient, medical study, or other target audience.",ObjectProperty,,http://schema.org/healthCondition,2026-07-24T12:31:48.132193
,healthPlanCopay,healthPlanCopay,The copay amount.,ObjectProperty,,http://schema.org/healthPlanCopay,2026-07-24T12:31:48.132193
,healthPlanCostSharing,healthPlanCostSharing,The costs to the patient for services under this network or formulary.,ObjectProperty,,http://schema.org/healthPlanCostSharing,2026-07-24T12:31:48.132193
,healthcareReportingData,healthcareReportingData,"Indicates data describing a hospital, e.g. a CDC [[CDCPMDRecord]] or as some kind of [[Dataset]].",ObjectProperty,,http://schema.org/healthcareReportingData,2026-07-24T12:31:48.132193
,height,height,The height of the item.,ObjectProperty,,http://schema.org/height,2026-07-24T12:31:48.132193
,hiringOrganization,hiringOrganization,Organization or Person offering the job position.,ObjectProperty,,http://schema.org/hiringOrganization,2026-07-24T12:31:48.132193
,homeLocation,homeLocation,A contact location for a person's residence.,ObjectProperty,,http://schema.org/homeLocation,2026-07-24T12:31:48.132193
,homeTeam,homeTeam,The home team in a sports event.,ObjectProperty,,http://schema.org/homeTeam,2026-07-24T12:31:48.132193
,hospitalAffiliation,hospitalAffiliation,A hospital with which the physician or office is affiliated.,ObjectProperty,,http://schema.org/hospitalAffiliation,2026-07-24T12:31:48.132193
,hostingOrganization,hostingOrganization,"The Organization (airline, travelers' club, retailer, etc.) the membership is made with or which offers the  MemberProgram.",ObjectProperty,,http://schema.org/hostingOrganization,2026-07-24T12:31:48.132193
,hoursAvailable,hoursAvailable,The hours during which this service or contact is available.,ObjectProperty,,http://schema.org/hoursAvailable,2026-07-24T12:31:48.132193
,identifyingExam,identifyingExam,A physical examination that can identify this sign.,ObjectProperty,,http://schema.org/identifyingExam,2026-07-24T12:31:48.132193
,identifyingTest,identifyingTest,A diagnostic test that can identify this sign.,ObjectProperty,,http://schema.org/identifyingTest,2026-07-24T12:31:48.132193
,illustrator,illustrator,The illustrator of the book.,ObjectProperty,,http://schema.org/illustrator,2026-07-24T12:31:48.132193
,imagingTechnique,imagingTechnique,Imaging technique used.,ObjectProperty,,http://schema.org/imagingTechnique,2026-07-24T12:31:48.132193
,inAlbum,inAlbum,The album to which this recording belongs.,ObjectProperty,,http://schema.org/inAlbum,2026-07-24T12:31:48.132193
,inBroadcastLineup,inBroadcastLineup,The CableOrSatelliteService offering the channel.,ObjectProperty,,http://schema.org/inBroadcastLineup,2026-07-24T12:31:48.132193
,inCodeSet,inCodeSet,A [[CategoryCodeSet]] that contains this category code.,ObjectProperty,,http://schema.org/inCodeSet,2026-07-24T12:31:48.132193
,inPlaylist,inPlaylist,The playlist to which this recording belongs.,ObjectProperty,,http://schema.org/inPlaylist,2026-07-24T12:31:48.132193
,incentiveAmount,incentiveAmount,"Describes the amount that can be redeemed from this incentive.
    
<p>[[QuantitativeValue]]: Use this for incentives based on price (either raw amount or percentage-based). For a raw amount example, ""You can claim $2,500 - $7,500 from the total cost of installation"" would be represented as the following:</p>
    {
        ""@type"": ""QuantitativeValue"",
        “minValue”: 2500,
        “maxValue”: 7500,
        ""unitCode"": ""USD""
    }
<p>[[QuantitivateValue]] can also be used for percentage amou",ObjectProperty,,http://schema.org/incentiveAmount,2026-07-24T12:31:48.132193
,incentiveStatus,incentiveStatus,"The status of the incentive (active, on hold, retired, etc.).",ObjectProperty,,http://schema.org/incentiveStatus,2026-07-24T12:31:48.132193
,incentiveType,incentiveType,"The type of incentive offered (tax credit/rebate, tax deduction, tax waiver, subsidies, etc.).",ObjectProperty,,http://schema.org/incentiveType,2026-07-24T12:31:48.132193
,incentivizedItem,incentivizedItem,"The type or specific product(s) and/or service(s) being incentivized.
<p>DefinedTermSets are used for product and service categories such as the United Nations Standard Products and Services Code:</p>
    {
        ""@type"": ""DefinedTerm"",
        ""inDefinedTermSet"": ""https://www.unspsc.org/"",
        ""termCode"": ""261315XX"",
        ""name"": ""Photovoltaic module""
    }

<p>For a specific product or service, use the Product type:</p>
    {
        ""@type"": ""Product"",
        ""name"": ""Kenmore White ",ObjectProperty,,http://schema.org/incentivizedItem,2026-07-24T12:31:48.132193
,includedComposition,includedComposition,Smaller compositions included in this work (e.g. a movement in a symphony).,ObjectProperty,,http://schema.org/includedComposition,2026-07-24T12:31:48.132193
,includedDataCatalog,includedDataCatalog,"A data catalog which contains this dataset (this property was previously 'catalog', preferred name is now 'includedInDataCatalog').",ObjectProperty,,http://schema.org/includedDataCatalog,2026-07-24T12:31:48.132193
,includedInHealthInsurancePlan,includedInHealthInsurancePlan,The insurance plans that cover this drug.,ObjectProperty,,http://schema.org/includedInHealthInsurancePlan,2026-07-24T12:31:48.132193
,includedRiskFactor,includedRiskFactor,"A modifiable or non-modifiable risk factor included in the calculation, e.g. age, coexisting condition.",ObjectProperty,,http://schema.org/includedRiskFactor,2026-07-24T12:31:48.132193
,includesAttraction,includesAttraction,Attraction located at destination.,ObjectProperty,,http://schema.org/includesAttraction,2026-07-24T12:31:48.132193
,includesHealthPlanFormulary,includesHealthPlanFormulary,Formularies covered by this plan.,ObjectProperty,,http://schema.org/includesHealthPlanFormulary,2026-07-24T12:31:48.132193
,includesHealthPlanNetwork,includesHealthPlanNetwork,Networks covered by this plan.,ObjectProperty,,http://schema.org/includesHealthPlanNetwork,2026-07-24T12:31:48.132193
,includesObject,includesObject,This links to a node or nodes indicating the exact quantity of the products included in  an [[Offer]] or [[ProductCollection]].,ObjectProperty,,http://schema.org/includesObject,2026-07-24T12:31:48.132193
,incomeLimit,incomeLimit,"Optional. Income limit for which the incentive is applicable for.
    
<p>If MonetaryAmount is specified, this should be based on annualized income (e.g. if an incentive is limited to those making <$114,000 annually):</p>
    {
        ""@type"": ""MonetaryAmount"",
        ""maxValue"": 114000,
        ""currency"": ""USD"",
    }

Use Text for incentives that are limited based on other criteria, for example if an incentive is only available to recipients making 120% of the median poverty income in their",ObjectProperty,,http://schema.org/incomeLimit,2026-07-24T12:31:48.132193
,increasesRiskOf,increasesRiskOf,"The condition, complication, etc. influenced by this factor.",ObjectProperty,,http://schema.org/increasesRiskOf,2026-07-24T12:31:48.132193
,industry,industry,The industry associated with the job position.,ObjectProperty,,http://schema.org/industry,2026-07-24T12:31:48.132193
,ineligibleRegion,ineligibleRegion,"The ISO 3166-1 (ISO 3166-1 alpha-2) or ISO 3166-2 code, the place, or the GeoShape for the geo-political region(s) for which the offer or delivery charge specification is not valid, e.g. a region where the transaction is not allowed.\n\nSee also [[eligibleRegion]].
      ",ObjectProperty,,http://schema.org/ineligibleRegion,2026-07-24T12:31:48.132193
,infectiousAgentClass,infectiousAgentClass,"The class of infectious agent (bacteria, prion, etc.) that causes the disease.",ObjectProperty,,http://schema.org/infectiousAgentClass,2026-07-24T12:31:48.132193
,inker,inker,The individual who traces over the pencil drawings in ink after pencils are complete.,ObjectProperty,,http://schema.org/inker,2026-07-24T12:31:48.132193
,insertion,insertion,"The place of attachment of a muscle, or what the muscle moves.",ObjectProperty,,http://schema.org/insertion,2026-07-24T12:31:48.132193
,instructor,instructor,A person assigned to instruct or provide instructional assistance for the [[CourseInstance]].,ObjectProperty,,http://schema.org/instructor,2026-07-24T12:31:48.132193
,intensity,intensity,"Quantitative measure gauging the degree of force involved in the exercise, for example, heartbeats per minute. May include the velocity of the movement.",ObjectProperty,,http://schema.org/intensity,2026-07-24T12:31:48.132193
,interactingDrug,interactingDrug,Another drug that is known to interact with this drug in a way that impacts the effect of this drug or causes a risk to the patient. Note: disease interactions are typically captured as contraindications.,ObjectProperty,,http://schema.org/interactingDrug,2026-07-24T12:31:48.132193
,interactionCount,interactionCount,"This property is deprecated, alongside the UserInteraction types on which it depended.",ObjectProperty,,http://schema.org/interactionCount,2026-07-24T12:31:48.132193
,interactionService,interactionService,The WebSite or SoftwareApplication where the interactions took place.,ObjectProperty,,http://schema.org/interactionService,2026-07-24T12:31:48.132193
,interactionType,interactionType,"The Action representing the type of interaction. For up votes, +1s, etc. use [[LikeAction]]. For down votes use [[DislikeAction]]. Otherwise, use the most specific Action.",ObjectProperty,,http://schema.org/interactionType,2026-07-24T12:31:48.132193
,interestRate,interestRate,"The interest rate, charged or paid, applicable to the financial product. Note: This is different from the calculated annualPercentageRate.",ObjectProperty,,http://schema.org/interestRate,2026-07-24T12:31:48.132193
,interpretedAsClaim,interpretedAsClaim,"Used to indicate a specific claim contained, implied, translated or refined from the content of a [[MediaObject]] or other [[CreativeWork]]. The interpreting party can be indicated using [[claimInterpreter]].",ObjectProperty,,http://schema.org/interpretedAsClaim,2026-07-24T12:31:48.132193
,inventoryLevel,inventoryLevel,The current approximate inventory level for the item or items.,ObjectProperty,,http://schema.org/inventoryLevel,2026-07-24T12:31:48.132193
,inverseOf,inverseOf,"Relates a property to a property that is its inverse. Inverse properties relate the same pairs of items to each other, but in reversed direction. For example, the 'alumni' and 'alumniOf' properties are inverseOf each other. Some properties don't have explicit inverses; in these situations RDFa and JSON-LD syntax for reverse properties can be used.",ObjectProperty,,http://schema.org/inverseOf,2026-07-24T12:31:48.132193
,isAccessoryOrSparePartFor,isAccessoryOrSparePartFor,A pointer to another product (or multiple products) for which this product is an accessory or spare part.,ObjectProperty,,http://schema.org/isAccessoryOrSparePartFor,2026-07-24T12:31:48.132193
,isBasedOnUrl,isBasedOnUrl,"A resource that was used in the creation of this resource. This term can be repeated for multiple sources. For example, http://example.com/great-multiplication-intro.html.",ObjectProperty,,http://schema.org/isBasedOnUrl,2026-07-24T12:31:48.132193
,isConsumableFor,isConsumableFor,A pointer to another product (or multiple products) for which this product is a consumable.,ObjectProperty,,http://schema.org/isConsumableFor,2026-07-24T12:31:48.132193
,isInvolvedInBiologicalProcess,isInvolvedInBiologicalProcess,Biological process this BioChemEntity is involved in; please use PropertyValue if you want to include any evidence.,ObjectProperty,,http://schema.org/isInvolvedInBiologicalProcess,2026-07-24T12:31:48.132193
,isLocatedInSubcellularLocation,isLocatedInSubcellularLocation,Subcellular location where this BioChemEntity is located; please use PropertyValue if you want to include any evidence.,ObjectProperty,,http://schema.org/isLocatedInSubcellularLocation,2026-07-24T12:31:48.132193
,isPlanForApartment,isPlanForApartment,Indicates some accommodation that this floor plan describes.,ObjectProperty,,http://schema.org/isPlanForApartment,2026-07-24T12:31:48.132193
,isRelatedTo,isRelatedTo,"A pointer to another, somehow related product (or multiple products).",ObjectProperty,,http://schema.org/isRelatedTo,2026-07-24T12:31:48.132193
,isSimilarTo,isSimilarTo,"A pointer to another, functionally similar product (or multiple products).",ObjectProperty,,http://schema.org/isSimilarTo,2026-07-24T12:31:48.132193
,isStoreOn,isStoreOn,The eCommerce marketplace this online store is on.,ObjectProperty,,http://schema.org/isStoreOn,2026-07-24T12:31:48.132193
,issuedBy,issuedBy,"The organization issuing the item, for example a [[Permit]], [[Ticket]], or [[Certification]].",ObjectProperty,,http://schema.org/issuedBy,2026-07-24T12:31:48.132193
,issuedThrough,issuedThrough,The service through which the permit was granted.,ObjectProperty,,http://schema.org/issuedThrough,2026-07-24T12:31:48.132193
,item,item,An entity represented by an entry in a list or data feed (e.g. an 'artist' in a list of 'artists').,ObjectProperty,,http://schema.org/item,2026-07-24T12:31:48.132193
,itemCondition,itemCondition,"A predefined value from OfferItemCondition specifying the condition of the product or service, or the products or services included in the offer. Also used for product return policies to specify the condition of products accepted for returns.",ObjectProperty,,http://schema.org/itemCondition,2026-07-24T12:31:48.132193
,itemDefectReturnFees,itemDefectReturnFees,The type of return fees for returns of defect products.,ObjectProperty,,http://schema.org/itemDefectReturnFees,2026-07-24T12:31:48.132193
,itemDefectReturnLabelSource,itemDefectReturnLabelSource,The method (from an enumeration) by which the customer obtains a return shipping label for a defect product.,ObjectProperty,,http://schema.org/itemDefectReturnLabelSource,2026-07-24T12:31:48.132193
,itemDefectReturnShippingFeesAmount,itemDefectReturnShippingFeesAmount,Amount of shipping costs for defect product returns. Applicable when property [[itemDefectReturnFees]] equals [[ReturnShippingFees]].,ObjectProperty,,http://schema.org/itemDefectReturnShippingFeesAmount,2026-07-24T12:31:48.132193
,itemListElement,itemListElement,"For itemListElement values, you can use simple strings (e.g. ""Peter"", ""Paul"", ""Mary""), existing entities, or use ListItem.\n\nText values are best if the elements in the list are plain strings. Existing entities are best for a simple, unordered list of existing things in your data. ListItem is used with ordered lists when you want to provide additional context about the element in that list or when the same item might be in different places in different lists.\n\nNote: The order of elements in y",ObjectProperty,,http://schema.org/itemListElement,2026-07-24T12:31:48.132193
,itemListOrder,itemListOrder,"Type of ordering (e.g. Ascending, Descending, Unordered).",ObjectProperty,,http://schema.org/itemListOrder,2026-07-24T12:31:48.132193
,itemLocation,itemLocation,Current location of the item.,ObjectProperty,,http://schema.org/itemLocation,2026-07-24T12:31:48.132193
,itemReviewed,itemReviewed,The item that is being reviewed/rated.,ObjectProperty,,http://schema.org/itemReviewed,2026-07-24T12:31:48.132193
,itemShipped,itemShipped,Item(s) being shipped.,ObjectProperty,,http://schema.org/itemShipped,2026-07-24T12:31:48.132193
,itinerary,itinerary,Destination(s) ( [[Place]] ) that make up a trip. For a trip where destination order is important use [[ItemList]] to specify that order (see examples).,ObjectProperty,,http://schema.org/itinerary,2026-07-24T12:31:48.132193
,jobLocation,jobLocation,A (typically single) geographic location associated with the job position.,ObjectProperty,,http://schema.org/jobLocation,2026-07-24T12:31:48.132193
,jobTitle,jobTitle,"The job title of the person (for example, Financial Manager).",ObjectProperty,,http://schema.org/jobTitle,2026-07-24T12:31:48.132193
,keywords,keywords,"Keywords or tags used to describe some item. Multiple textual entries in a keywords list are typically delimited by commas, or by repeating the property.",ObjectProperty,,http://schema.org/keywords,2026-07-24T12:31:48.132193
,knows,knows,The most generic bi-directional social/work relation.,ObjectProperty,,http://schema.org/knows,2026-07-24T12:31:48.132193
,knowsAbout,knowsAbout,"Of a [[Person]], and less typically of an [[Organization]], to indicate a topic that is known about - suggesting possible expertise but not implying it. We do not distinguish skill levels here, or relate this to educational content, events, objectives or [[JobPosting]] descriptions.",ObjectProperty,,http://schema.org/knowsAbout,2026-07-24T12:31:48.132193
,knowsLanguage,knowsLanguage,"Of a [[Person]], and less typically of an [[Organization]], to indicate a known language. We do not distinguish skill levels or reading/writing/speaking/signing here. Use language codes from the [IETF BCP 47 standard](http://tools.ietf.org/html/bcp47).",ObjectProperty,,http://schema.org/knowsLanguage,2026-07-24T12:31:48.132193
,landlord,landlord,A sub property of participant. The owner of the real estate property.,ObjectProperty,,http://schema.org/landlord,2026-07-24T12:31:48.132193
,language,language,A sub property of instrument. The language used on this action.,ObjectProperty,,http://schema.org/language,2026-07-24T12:31:48.132193
,layoutImage,layoutImage,A schematic image showing the floorplan layout.,ObjectProperty,,http://schema.org/layoutImage,2026-07-24T12:31:48.132193
,learningResourceType,learningResourceType,"The predominant type or kind characterizing the learning resource. For example, 'presentation', 'handout'.",ObjectProperty,,http://schema.org/learningResourceType,2026-07-24T12:31:48.132193
,leaseLength,leaseLength,"Length of the lease for some [[Accommodation]], either particular to some [[Offer]] or in some cases intrinsic to the property.",ObjectProperty,,http://schema.org/leaseLength,2026-07-24T12:31:48.132193
,legalAddress,legalAddress,The legal address of an organization which acts as the officially registered address used for legal and tax purposes. The legal address can be different from the place of operations of a business and other addresses can be part of an organization.,ObjectProperty,,http://schema.org/legalAddress,2026-07-24T12:31:48.132193
,legalRepresentative,legalRepresentative,One or multiple persons who represent this organization legally such as CEO or sole administrator.,ObjectProperty,,http://schema.org/legalRepresentative,2026-07-24T12:31:48.132193
,legalStatus,legalStatus,"The drug or supplement's legal status, including any controlled substance schedules that apply.",ObjectProperty,,http://schema.org/legalStatus,2026-07-24T12:31:48.132193
,legislationAmends,legislationAmends,"Another legislation that this legislation amends, introducing legal changes.",ObjectProperty,,http://schema.org/legislationAmends,2026-07-24T12:31:48.132193
,legislationCommences,legislationCommences,Another legislation that this one sets into force.,ObjectProperty,,http://schema.org/legislationCommences,2026-07-24T12:31:48.132193
,legislationConsolidates,legislationConsolidates,"Indicates another legislation taken into account in this consolidated legislation (which is usually the product of an editorial process that revises the legislation). This property should be used multiple times to refer to both the original version or the previous consolidated version, and to the legislations making the change.",ObjectProperty,,http://schema.org/legislationConsolidates,2026-07-24T12:31:48.132193
,legislationCorrects,legislationCorrects,"Another legislation in which this one introduces textual changes, like correction of spelling mistakes, with no legal impact (for modifications that have legal impact, use <a href=""/legislationAmends"">legislationAmends</a>).",ObjectProperty,,http://schema.org/legislationCorrects,2026-07-24T12:31:48.132193
,legislationCountersignedBy,legislationCountersignedBy,"The person or organization that countersigned the legislation. Depending on the legal context, a countersignature can indicate that the signed authority undertakes to assume responsibility for texts emanating from a person who is inviolable and irresponsible, (for example a King, Grand Duc or President), or that the authority is in charge of the implementation of the text.",ObjectProperty,,http://schema.org/legislationCountersignedBy,2026-07-24T12:31:48.132193
,legislationEnsuresImplementationOf,legislationEnsuresImplementationOf,"Indicates that this Legislation ensures the implementation of another Legislation, for example by modifying national legislations so that they do not contradict to an EU regulation or decision. This implies a legal meaning. Transpositions of EU Directive should be captured with <a href=""/legislationTransposes"">legislationTransposes</a>.",ObjectProperty,,http://schema.org/legislationEnsuresImplementationOf,2026-07-24T12:31:48.132193
,legislationJurisdiction,legislationJurisdiction,The jurisdiction from which the legislation originates.,ObjectProperty,,http://schema.org/legislationJurisdiction,2026-07-24T12:31:48.132193
,legislationLegalForce,legislationLegalForce,"Whether the legislation is currently in force, not in force, or partially in force.",ObjectProperty,,http://schema.org/legislationLegalForce,2026-07-24T12:31:48.132193
,legislationLegalValue,legislationLegalValue,"The legal value of this legislation file. The same legislation can be written in multiple files with different legal values. Typically a digitally signed PDF have a ""stronger"" legal value than the HTML file of the same act.",ObjectProperty,,http://schema.org/legislationLegalValue,2026-07-24T12:31:48.132193
,legislationPassedBy,legislationPassedBy,"The person or organization that originally passed or made the law: typically parliament (for primary legislation) or government (for secondary legislation). This indicates the ""legal author"" of the law, as opposed to its physical author.",ObjectProperty,,http://schema.org/legislationPassedBy,2026-07-24T12:31:48.132193
,legislationRepeals,legislationRepeals,"Another legislation that this legislation repeals (cancels, abrogates).",ObjectProperty,,http://schema.org/legislationRepeals,2026-07-24T12:31:48.132193
,legislationResponsible,legislationResponsible,"An individual or organization that has some kind of responsibility for the legislation. Typically the ministry who is/was in charge of elaborating the legislation, or the adressee for potential questions about the legislation once it is published.",ObjectProperty,,http://schema.org/legislationResponsible,2026-07-24T12:31:48.132193
,legislationTransposes,legislationTransposes,"Indicates that this legislation (or part of legislation) fulfills the objectives set by another legislation, by passing appropriate implementation measures. Typically, some legislations of European Union's member states or regions transpose European Directives. This indicates a legally binding link between the 2 legislations.",ObjectProperty,,http://schema.org/legislationTransposes,2026-07-24T12:31:48.132193
,legislationType,legislationType,"The type of the legislation. Examples of values are ""law"", ""act"", ""directive"", ""decree"", ""regulation"", ""statutory instrument"", ""loi organique"", ""règlement grand-ducal"", etc., depending on the country.",ObjectProperty,,http://schema.org/legislationType,2026-07-24T12:31:48.132193
,lender,lender,A sub property of participant. The person that lends the object being borrowed.,ObjectProperty,,http://schema.org/lender,2026-07-24T12:31:48.132193
,lesser,lesser,This ordering relation for qualitative values indicates that the subject is lesser than the object.,ObjectProperty,,http://schema.org/lesser,2026-07-24T12:31:48.132193
,lesserOrEqual,lesserOrEqual,This ordering relation for qualitative values indicates that the subject is lesser than or equal to the object.,ObjectProperty,,http://schema.org/lesserOrEqual,2026-07-24T12:31:48.132193
,letterer,letterer,"The individual who adds lettering, including speech balloons and sound effects, to artwork.",ObjectProperty,,http://schema.org/letterer,2026-07-24T12:31:48.132193
,license,license,"A license document that applies to this content, typically indicated by URL.",ObjectProperty,,http://schema.org/license,2026-07-24T12:31:48.132193
,lifeEvent,lifeEvent,"A life event like baptism, communions, Bar Mitzvahs, Aqiqah, Namakarana, Miyamairi, burial, ....",ObjectProperty,,http://schema.org/lifeEvent,2026-07-24T12:31:48.132193
,liveBlogUpdate,liveBlogUpdate,An update to the LiveBlog.,ObjectProperty,,http://schema.org/liveBlogUpdate,2026-07-24T12:31:48.132193
,loanMortgageMandateAmount,loanMortgageMandateAmount,Amount of mortgage mandate that can be converted into a proper mortgage at a later stage.,ObjectProperty,,http://schema.org/loanMortgageMandateAmount,2026-07-24T12:31:48.132193
,loanPaymentAmount,loanPaymentAmount,The amount of money to pay in a single payment.,ObjectProperty,,http://schema.org/loanPaymentAmount,2026-07-24T12:31:48.132193
,loanRepaymentForm,loanRepaymentForm,A form of paying back money previously borrowed from a lender. Repayment usually takes the form of periodic payments that normally include part principal plus interest in each payment.,ObjectProperty,,http://schema.org/loanRepaymentForm,2026-07-24T12:31:48.132193
,loanTerm,loanTerm,The duration of the loan or credit agreement.,ObjectProperty,,http://schema.org/loanTerm,2026-07-24T12:31:48.132193
,locationCreated,locationCreated,"The location where the CreativeWork was created, which may not be the same as the location depicted in the CreativeWork.",ObjectProperty,,http://schema.org/locationCreated,2026-07-24T12:31:48.132193
,lodgingUnitType,lodgingUnitType,"Textual description of the unit type (including suite vs. room, size of bed, etc.).",ObjectProperty,,http://schema.org/lodgingUnitType,2026-07-24T12:31:48.132193
,logo,logo,An associated logo.,ObjectProperty,,http://schema.org/logo,2026-07-24T12:31:48.132193
,loser,loser,A sub property of participant. The loser of the action.,ObjectProperty,,http://schema.org/loser,2026-07-24T12:31:48.132193
,lyricist,lyricist,The person who wrote the words.,ObjectProperty,,http://schema.org/lyricist,2026-07-24T12:31:48.132193
,lyrics,lyrics,The words in the song.,ObjectProperty,,http://schema.org/lyrics,2026-07-24T12:31:48.132193
,maintainer,maintainer,"A maintainer of a [[Dataset]], software package ([[SoftwareApplication]]), or other [[Project]]. A maintainer is a [[Person]] or [[Organization]] that manages contributions to, and/or publication of, some (typically complex) artifact. It is common for distributions of software and data to be based on ""upstream"" sources. When [[maintainer]] is applied to a specific version of something e.g. a particular version or packaging of a [[Dataset]], it is always  possible that the upstream source has a d",ObjectProperty,,http://schema.org/maintainer,2026-07-24T12:31:48.132193
,manufacturer,manufacturer,The manufacturer of the product.,ObjectProperty,,http://schema.org/manufacturer,2026-07-24T12:31:48.132193
,mapType,mapType,"Indicates the kind of Map, from the MapCategoryType Enumeration.",ObjectProperty,,http://schema.org/mapType,2026-07-24T12:31:48.132193
,marginOfError,marginOfError,A [[marginOfError]] for an [[Observation]].,ObjectProperty,,http://schema.org/marginOfError,2026-07-24T12:31:48.132193
,masthead,masthead,"For a [[NewsMediaOrganization]], a link to the masthead page or a page listing top editorial management.",ObjectProperty,,http://schema.org/masthead,2026-07-24T12:31:48.132193
,materialExtent,materialExtent,The quantity of the materials being described or an expression of the physical space they occupy.,ObjectProperty,,http://schema.org/materialExtent,2026-07-24T12:31:48.132193
,mathExpression,mathExpression,"A mathematical expression (e.g. 'x^2-3x=0') that may be solved for a specific variable, simplified, or transformed. This can take many formats, e.g. LaTeX, Ascii-Math, or math as you would write with a keyboard.",ObjectProperty,,http://schema.org/mathExpression,2026-07-24T12:31:48.132193
,maximumIntake,maximumIntake,Recommended intake of this supplement for a given population as defined by a specific recommending authority.,ObjectProperty,,http://schema.org/maximumIntake,2026-07-24T12:31:48.132193
,measuredProperty,measuredProperty,"The measuredProperty of an [[Observation]], typically via its [[StatisticalVariable]]. There are various kinds of applicable [[Property]]: a schema.org property, a property from other RDF-compatible systems, e.g. W3C RDF Data Cube, Data Commons, Wikidata, or schema.org extensions such as [GS1's](https://www.gs1.org/voc/?show=properties).",ObjectProperty,,http://schema.org/measuredProperty,2026-07-24T12:31:48.132193
,measurementDenominator,measurementDenominator,Identifies the denominator variable when an observation represents a ratio or percentage.,ObjectProperty,,http://schema.org/measurementDenominator,2026-07-24T12:31:48.132193
,measurementMethod,measurementMethod,"A subproperty of [[measurementTechnique]] that can be used for specifying specific methods, in particular via [[MeasurementMethodEnum]].",ObjectProperty,,http://schema.org/measurementMethod,2026-07-24T12:31:48.132193
,measurementQualifier,measurementQualifier,"Provides additional qualification to an observation. For example, a GDP observation measures the Nominal value.",ObjectProperty,,http://schema.org/measurementQualifier,2026-07-24T12:31:48.132193
,mediaAuthenticityCategory,mediaAuthenticityCategory,Indicates a MediaManipulationRatingEnumeration classification of a media object (in the context of how it was published or shared).,ObjectProperty,,http://schema.org/mediaAuthenticityCategory,2026-07-24T12:31:48.132193
,mediaItemAppearance,mediaItemAppearance,"In the context of a [[MediaReview]], indicates specific media item(s) that are grouped using a [[MediaReviewItem]].",ObjectProperty,,http://schema.org/mediaItemAppearance,2026-07-24T12:31:48.132193
,medicalAudience,medicalAudience,Medical audience for page.,ObjectProperty,,http://schema.org/medicalAudience,2026-07-24T12:31:48.132193
,medicalSpecialty,medicalSpecialty,A medical specialty of the provider.,ObjectProperty,,http://schema.org/medicalSpecialty,2026-07-24T12:31:48.132193
,medicineSystem,medicineSystem,"The system of medicine that includes this MedicalEntity, for example 'evidence-based', 'homeopathic', 'chiropractic', etc.",ObjectProperty,,http://schema.org/medicineSystem,2026-07-24T12:31:48.132193
,meetsEmissionStandard,meetsEmissionStandard,Indicates that the vehicle meets the respective emission standard.,ObjectProperty,,http://schema.org/meetsEmissionStandard,2026-07-24T12:31:48.132193
,members,members,A member of this organization.,ObjectProperty,,http://schema.org/members,2026-07-24T12:31:48.132193
,membershipPointsEarned,membershipPointsEarned,"The number of membership points earned by the member. If necessary, the unitText can be used to express the units the points are issued in. (E.g. stars, miles, etc.)",ObjectProperty,,http://schema.org/membershipPointsEarned,2026-07-24T12:31:48.132193
,mentions,mentions,"Indicates that the CreativeWork contains a reference to, but is not necessarily about a concept.",ObjectProperty,,http://schema.org/mentions,2026-07-24T12:31:48.132193
,menu,menu,"Either the actual menu as a structured representation, as text, or a URL of the menu.",ObjectProperty,,http://schema.org/menu,2026-07-24T12:31:48.132193
,menuAddOn,menuAddOn,Additional menu item(s) such as a side dish of salad or side order of fries that can be added to this menu item. Additionally it can be a menu section containing allowed add-on menu items for this menu item.,ObjectProperty,,http://schema.org/menuAddOn,2026-07-24T12:31:48.132193
,merchant,merchant,'merchant' is an out-dated term for 'seller'.,ObjectProperty,,http://schema.org/merchant,2026-07-24T12:31:48.132193
,messageAttachment,messageAttachment,A CreativeWork attached to the message.,ObjectProperty,,http://schema.org/messageAttachment,2026-07-24T12:31:48.132193
,mileageFromOdometer,mileageFromOdometer,"The total distance travelled by the particular vehicle since its initial production, as read from its odometer.\n\nTypical unit code(s): KMT for kilometers, SMI for statute miles.",ObjectProperty,,http://schema.org/mileageFromOdometer,2026-07-24T12:31:48.132193
,minimumPaymentDue,minimumPaymentDue,The minimum payment required at this time.,ObjectProperty,,http://schema.org/minimumPaymentDue,2026-07-24T12:31:48.132193
